"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","SMOKERS","MEN","PC_POP15","A","2003",57.4,
"CHN","SMOKERS","MEN","PC_POP15","A","2006",59.5,
"CHN","SMOKERS","MEN","PC_POP15","A","2009",51,
"CHN","SMOKERS","MEN","PC_POP15","A","2011",47,
"CHN","SMOKERS","MEN","PC_POP15","A","2012",49,
"CHN","SMOKERS","WOMEN","PC_POP15","A","1993",5,
"CHN","SMOKERS","WOMEN","PC_POP15","A","1996",3.6,
"CHN","SMOKERS","WOMEN","PC_POP15","A","1998",4,
"CHN","SMOKERS","WOMEN","PC_POP15","A","2002",2.6,
"CHN","SMOKERS","WOMEN","PC_POP15","A","2003",3.5,
"CHN","SMOKERS","WOMEN","PC_POP15","A","2006",3.7,
"CHN","SMOKERS","WOMEN","PC_POP15","A","2009",2,
"CHN","SMOKERS","WOMEN","PC_POP15","A","2011",2,
"CHN","SMOKERS","WOMEN","PC_POP15","A","2012",2,
"COL","SMOKERS","MEN","PC_POP15","A","2008",23.8,
"COL","SMOKERS","MEN","PC_POP15","A","2013",22.9,
"COL","SMOKERS","WOMEN","PC_POP15","A","2008",11.1,
"COL","SMOKERS","WOMEN","PC_POP15","A","2013",9.9,
"CRI","SMOKERS","MEN","PC_POP15","A","2012",19.8,
"CRI","SMOKERS","WOMEN","PC_POP15","A","2012",9.2,
"EST","SMOKERS","MEN","PC_POP15","A","1990",44.2,
"EST","SMOKERS","MEN","PC_POP15","A","1992",45.1,
"EST","SMOKERS","MEN","PC_POP15","A","1994",49.5,
"EST","SMOKERS","MEN","PC_POP15","A","1996",45.4,
"EST","SMOKERS","MEN","PC_POP15","A","1998",43.2,
"EST","SMOKERS","MEN","PC_POP15","A","2000",45,
"EST","SMOKERS","MEN","PC_POP15","A","2002",43.9,
"EST","SMOKERS","MEN","PC_POP15","A","2004",47.7,
"EST","SMOKERS","MEN","PC_POP15","A","2006",40.5,
"EST","SMOKERS","MEN","PC_POP15","A","2008",38.6,
"EST","SMOKERS","MEN","PC_POP15","A","2010",36.8,
"EST","SMOKERS","MEN","PC_POP15","A","2012",36.2,
"EST","SMOKERS","MEN","PC_POP15","A","2014",31.4,
"EST","SMOKERS","WOMEN","PC_POP15","A","1990",14.5,
"EST","SMOKERS","WOMEN","PC_POP15","A","1992",17.9,
"EST","SMOKERS","WOMEN","PC_POP15","A","1994",21.4,
"EST","SMOKERS","WOMEN","PC_POP15","A","1996",20.8,
"EST","SMOKERS","WOMEN","PC_POP15","A","1998",19.3,
"EST","SMOKERS","WOMEN","PC_POP15","A","2000",20,
"EST","SMOKERS","WOMEN","PC_POP15","A","2002",17.5,
"EST","SMOKERS","WOMEN","PC_POP15","A","2004",21.1,
"EST","SMOKERS","WOMEN","PC_POP15","A","2006",19.5,
"EST","SMOKERS","WOMEN","PC_POP15","A","2008",17.1,
"EST","SMOKERS","WOMEN","PC_POP15","A","2010",18.7,
"EST","SMOKERS","WOMEN","PC_POP15","A","2012",18.3,
"EST","SMOKERS","WOMEN","PC_POP15","A","2014",15.8,
"IND","SMOKERS","MEN","PC_POP15","A","2003",42,
"IND","SMOKERS","MEN","PC_POP15","A","2005",33.1,
"IND","SMOKERS","MEN","PC_POP15","A","2006",33.2,
"IND","SMOKERS","MEN","PC_POP15","A","2009",26,
"IND","SMOKERS","MEN","PC_POP15","A","2011",25,
"IND","SMOKERS","MEN","PC_POP15","A","2012",22.8,
"IND","SMOKERS","WOMEN","PC_POP15","A","2003",8.5,
"IND","SMOKERS","WOMEN","PC_POP15","A","2005",3.8,
"IND","SMOKERS","WOMEN","PC_POP15","A","2006",3.8,
"IND","SMOKERS","WOMEN","PC_POP15","A","2009",4,
"IND","SMOKERS","WOMEN","PC_POP15","A","2011",4,
"IND","SMOKERS","WOMEN","PC_POP15","A","2012",2.4,
"IDN","SMOKERS","MEN","PC_POP15","A","1995",61.3,
"IDN","SMOKERS","MEN","PC_POP15","A","2001",69,
"IDN","SMOKERS","MEN","PC_POP15","A","2005",65.9,
"IDN","SMOKERS","MEN","PC_POP15","A","2006",61.7,
"IDN","SMOKERS","MEN","PC_POP15","A","2009",61,
"IDN","SMOKERS","MEN","PC_POP15","A","2011",67,
"IDN","SMOKERS","MEN","PC_POP15","A","2012",71.8,
"IDN","SMOKERS","WOMEN","PC_POP15","A","1995",2,
"IDN","SMOKERS","WOMEN","PC_POP15","A","2001",3,
"IDN","SMOKERS","WOMEN","PC_POP15","A","2005",4.5,
"IDN","SMOKERS","WOMEN","PC_POP15","A","2006",5.2,
"IDN","SMOKERS","WOMEN","PC_POP15","A","2009",5,
"IDN","SMOKERS","WOMEN","PC_POP15","A","2011",3,
"IDN","SMOKERS","WOMEN","PC_POP15","A","2012",4,
"ISR","SMOKERS","MEN","PC_POP15","A","1996",34.1,
"ISR","SMOKERS","MEN","PC_POP15","A","2000",34,
"ISR","SMOKERS","MEN","PC_POP15","A","2002",29.1,"B"
"ISR","SMOKERS","MEN","PC_POP15","A","2004",27.8,
"ISR","SMOKERS","MEN","PC_POP15","A","2006",25.6,
"ISR","SMOKERS","MEN","PC_POP15","A","2008",26.7,
"ISR","SMOKERS","MEN","PC_POP15","A","2010",24.8,
"ISR","SMOKERS","MEN","PC_POP15","A","2013",21.9,
"ISR","SMOKERS","MEN","PC_POP15","A","2014",23.2,"B"
"ISR","SMOKERS","WOMEN","PC_POP15","A","1996",16,
"ISR","SMOKERS","WOMEN","PC_POP15","A","2000",15.4,
"ISR","SMOKERS","WOMEN","PC_POP15","A","2002",15.3,"B"
"ISR","SMOKERS","WOMEN","PC_POP15","A","2004",15.7,
"ISR","SMOKERS","WOMEN","PC_POP15","A","2006",13.9,
"ISR","SMOKERS","WOMEN","PC_POP15","A","2008",11.1,
"ISR","SMOKERS","WOMEN","PC_POP15","A","2010",12.6,
"ISR","SMOKERS","WOMEN","PC_POP15","A","2013",10.8,
"ISR","SMOKERS","WOMEN","PC_POP15","A","2014",11.4,"B"
"LVA","SMOKERS","MEN","PC_POP15","A","2008",46,
"LVA","SMOKERS","MEN","PC_POP15","A","2014",37,
"LVA","SMOKERS","WOMEN","PC_POP15","A","2008",13,
"LVA","SMOKERS","WOMEN","PC_POP15","A","2014",14.6,
"LTU","SMOKERS","MEN","PC_POP15","A","2004",39,
"LTU","SMOKERS","MEN","PC_POP15","A","2006",43.4,
"LTU","SMOKERS","MEN","PC_POP15","A","2008",38.5,
"LTU","SMOKERS","MEN","PC_POP15","A","2010",34.2,
"LTU","SMOKERS","MEN","PC_POP15","A","2012",33,
"LTU","SMOKERS","MEN","PC_POP15","A","2014",33.9,
"LTU","SMOKERS","WOMEN","PC_POP15","A","2004",14,
"LTU","SMOKERS","WOMEN","PC_POP15","A","2006",14.5,
"LTU","SMOKERS","WOMEN","PC_POP15","A","2008",13.9,
"LTU","SMOKERS","WOMEN","PC_POP15","A","2010",14.4,
"LTU","SMOKERS","WOMEN","PC_POP15","A","2012",13,
"LTU","SMOKERS","WOMEN","PC_POP15","A","2014",9.2,
"RUS","SMOKERS","MEN","PC_POP15","A","1991",47,
"RUS","SMOKERS","MEN","PC_POP15","A","1998",62,
"RUS","SMOKERS","MEN","PC_POP15","A","2000",62.2,
"RUS","SMOKERS","MEN","PC_POP15","A","2004",61.3,
"RUS","SMOKERS","MEN","PC_POP15","A","2011",47.6,"B"
"RUS","SMOKERS","MEN","PC_POP15","A","2013",45.1,
"RUS","SMOKERS","MEN","PC_POP15","A","2014",41.4,
"RUS","SMOKERS","WOMEN","PC_POP15","A","1991",12,
"RUS","SMOKERS","WOMEN","PC_POP15","A","1998",10.9,
"RUS","SMOKERS","WOMEN","PC_POP15","A","2000",12.6,
"RUS","SMOKERS","WOMEN","PC_POP15","A","2004",15,
"RUS","SMOKERS","WOMEN","PC_POP15","A","2011",9.7,"B"
"RUS","SMOKERS","WOMEN","PC_POP15","A","2013",10.5,
"RUS","SMOKERS","WOMEN","PC_POP15","A","2014",7.9,
"SVN","SMOKERS","MEN","PC_POP15","A","2007",22.4,
"SVN","SMOKERS","MEN","PC_POP15","A","2014",21.8,
"SVN","SMOKERS","WOMEN","PC_POP15","A","2007",15.5,
"SVN","SMOKERS","WOMEN","PC_POP15","A","2014",16,
"ZAF","SMOKERS","MEN","PC_POP15","A","1996",50,
"ZAF","SMOKERS","MEN","PC_POP15","A","1998",42.3,
"ZAF","SMOKERS","MEN","PC_POP15","A","2003",37,
"ZAF","SMOKERS","MEN","PC_POP15","A","2005",27.5,
"ZAF","SMOKERS","MEN","PC_POP15","A","2006",29.5,
"ZAF","SMOKERS","MEN","PC_POP15","A","2009",24,
"ZAF","SMOKERS","MEN","PC_POP15","A","2011",28,
"ZAF","SMOKERS","MEN","PC_POP15","A","2012",32.1,
"ZAF","SMOKERS","WOMEN","PC_POP15","A","1996",13,
"ZAF","SMOKERS","WOMEN","PC_POP15","A","1998",10.7,
"ZAF","SMOKERS","WOMEN","PC_POP15","A","2003",11.2,
"ZAF","SMOKERS","WOMEN","PC_POP15","A","2005",9.1,
"ZAF","SMOKERS","WOMEN","PC_POP15","A","2006",9.4,
"ZAF","SMOKERS","WOMEN","PC_POP15","A","2009",8,
"ZAF","SMOKERS","WOMEN","PC_POP15","A","2011",8,
"ZAF","SMOKERS","WOMEN","PC_POP15","A","2012",7.4,
