"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","ALCOHOL","TOT","LT_CAP15","A","1984",14.1,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1985",13.2,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1986",12.4,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1987",11.8,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1988",11.4,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1989",11,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1990",11,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1991",10.8,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1992",10.6,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1993",10.3,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1994",10.1,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1995",9.6,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1996",9.1,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1997",9.1,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1998",9,
"ITA","ALCOHOL","TOT","LT_CAP15","A","1999",8.9,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2000",9.8,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2001",9.7,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2002",9.3,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2003",9.3,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2004",9,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2005",8.7,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2006",8.4,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2007",8.4,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2008",8,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2009",7.3,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2010",7,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2011",7,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2012",7.5,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2013",7.4,
"ITA","ALCOHOL","TOT","LT_CAP15","A","2014",7.6,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1963",5,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1964",5.2,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1965",5.3,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1966",5.3,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1967",5.4,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1968",5.5,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1969",5.8,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1970",6.1,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1971",6.1,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1972",6.2,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1973",6.5,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1974",6.6,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1975",6.7,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1976",6.7,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1977",7,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1978",7,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1979",7.2,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1980",7.1,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1981",7.2,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1982",7.3,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1983",7.5,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1984",7.4,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1985",7.3,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1986",7.5,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1987",7.9,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1988",8.3,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1989",8.6,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1990",9.2,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1991",8.9,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1992",8.9,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1993",9.2,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1994",9.1,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1995",8.9,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1996",9,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1997",8.8,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1998",8.7,
"JPN","ALCOHOL","TOT","LT_CAP15","A","1999",8.8,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2000",8.6,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2001",8.6,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2002",8.4,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2003",8.4,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2004",8.2,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2005",8.5,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2006",7.9,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2007",7.7,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2008",7.5,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2009",7.4,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2010",7.3,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2011",7.3,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2012",7.2,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2013",7.4,
"JPN","ALCOHOL","TOT","LT_CAP15","A","2014",7.1,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1961",6,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1962",7,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1963",5.9,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1964",5.2,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1965",6,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1966",7.6,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1967",8.9,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1968",8.4,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1969",9.4,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1970",11.3,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1971",14.4,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1972",15.2,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1973",16.8,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1974",16.6,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1975",15.2,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1976",16,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1977",16.7,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1978",14.3,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1979",14.4,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1980",14.8,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1981",14.2,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1982",13.7,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1983",10.7,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1984",10.7,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1985",10.2,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1986",10.3,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1987",10.2,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1988",9.5,"B"
"KOR","ALCOHOL","TOT","LT_CAP15","A","1989",9.5,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1990",9.1,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1991",8.8,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1992",8.9,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1993",8.7,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1994",9.1,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1995",8.9,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1996",9.1,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1997",8.9,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1998",8.7,
"KOR","ALCOHOL","TOT","LT_CAP15","A","1999",9.2,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2000",8.9,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2001",8.5,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2002",9.2,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2003",9.3,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2004",9.3,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2005",9,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2006",9.2,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2007",9.3,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2008",9.5,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2009",8.9,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2010",9,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2011",8.9,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2012",9.1,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2013",8.7,
"KOR","ALCOHOL","TOT","LT_CAP15","A","2014",9,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1961",18.5,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1962",18.3,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1963",18.7,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1964",18.8,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1965",18.7,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1966",18.5,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1967",18.3,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1968",18.3,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1969",18.6,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1970",18.7,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1971",19,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1972",18.7,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1973",19.1,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1974",18.5,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1975",19,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1976",19,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1977",18.6,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1978",18.1,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1979",18,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1980",17.6,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1981",17,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1982",16.8,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1983",16.6,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1984",15.9,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1985",15.7,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1986",15.3,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1987",15.2,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1988",15.1,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1989",15.2,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1990",15,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1991",14.3,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1992",14.2,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1993",13.7,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1994",13.6,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1995",13.6,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1996",13.3,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1997",13,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1998",12.9,
"LUX","ALCOHOL","TOT","LT_CAP15","A","1999",12.9,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2000",13.1,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2001",12.9,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2002",12.9,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2003",12.6,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2004",12.4,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2005",11.8,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2006",12,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2007",11.8,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2008",11.5,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2009",11.4,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2010",11.4,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2011",11.4,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2012",11.3,
"LUX","ALCOHOL","TOT","LT_CAP15","A","2013",11,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1961",2.8,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1962",2.8,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1963",2.6,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1964",2.9,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1965",3.1,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1966",3.1,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1967",3.5,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1968",3.4,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1969",3.5,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1970",3.4,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1971",3.1,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1972",3.3,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1973",3.5,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1974",3.8,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1975",3.9,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1976",4,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1977",4.3,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1978",4,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1979",4.3,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1980",4.5,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1981",4.8,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1982",4.5,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1983",4.3,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1984",4.4,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1985",4.5,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1986",4.4,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1987",4.7,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1988",4.5,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1989",5.1,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1990",4.9,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1991",4.8,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1992",5.3,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1993",5.2,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1994",5.2,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1995",5.1,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1996",5.3,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1997",4.8,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1998",4.9,
"MEX","ALCOHOL","TOT","LT_CAP15","A","1999",4.9,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2000",5.1,"B"
"MEX","ALCOHOL","TOT","LT_CAP15","A","2001",5,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2002",4.9,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2003",5,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2004",5.1,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2005",5.1,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2006",5.3,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2007",6.3,"B"
"MEX","ALCOHOL","TOT","LT_CAP15","A","2008",6.8,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2009",6.5,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2010",6.5,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2011",5.6,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2012",5.4,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2013",5.3,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2014",5.5,
"MEX","ALCOHOL","TOT","LT_CAP15","A","2015",5.2,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1960",3.7,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1961",3.7,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1962",4.3,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1963",4.8,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1964",5,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1965",5.9,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1966",5.4,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1967",6.2,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1968",6.5,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1969",7.2,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1970",7.8,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1971",8.5,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1972",9.3,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1973",10.3,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1974",10.8,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1975",11.9,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1976",11.2,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1977",11.7,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1978",11.9,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1979",12.2,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1980",11.5,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1981",11.3,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1982",11,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1983",11.2,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1984",10.8,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1985",10.6,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1986",10.6,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1987",10.2,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1988",10.2,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1989",10,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1990",9.9,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1991",10,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1992",10,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1993",9.7,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1994",9.7,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1995",9.8,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1996",9.9,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1997",10.1,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1998",9.9,
"NLD","ALCOHOL","TOT","LT_CAP15","A","1999",10.1,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2000",10.1,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2001",10,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2002",9.8,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2003",9.7,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2004",9.6,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2005",9.6,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2006",9.6,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2007",9.6,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2008",9.7,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2009",9.4,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2010",9.2,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2011",9,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2012",9.3,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2013",8.7,
"NLD","ALCOHOL","TOT","LT_CAP15","A","2014",8.4,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1960",5.3,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1965",5.8,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1970",9.8,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1971",10.4,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1972",10.6,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1973",11.3,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1974",11.5,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1975",11.5,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1976",11.6,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1977",11.5,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1978",12.1,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1979",11.6,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1980",11.8,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1981",11.7,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1982",11.7,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1983",10.6,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1984",11,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1985",10.8,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1986",11.3,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1987",10.3,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1988",10.1,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1989",10.2,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1990",10.3,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1991",9.9,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1992",9.8,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1993",9.3,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1994",9.5,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1995",9.3,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1996",8.8,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1997",8.7,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1998",8.7,
"NZL","ALCOHOL","TOT","LT_CAP15","A","1999",8.9,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2000",8.9,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2001",8.7,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2002",9.1,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2003",8.9,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2004",9.1,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2005",9.3,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2006",9.3,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2007",9.2,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2008",9.5,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2009",9.3,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2010",9.6,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2011",9.5,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2012",9.2,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2013",9.2,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2014",9.1,
"NZL","ALCOHOL","TOT","LT_CAP15","A","2015",8.7,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1960",3.4,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1961",3.5,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1962",3.5,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1963",3.6,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1964",3.5,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1965",3.7,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1966",3.8,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1967",4,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1968",4.3,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1969",4.4,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1970",4.7,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1971",4.9,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1972",5,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1973",5.1,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1974",5.5,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1975",5.5,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1976",5.7,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1977",5.7,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1978",5.2,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1979",5.6,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1980",6,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1981",5.3,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1982",4.8,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1983",4.9,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1984",5,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1985",5.2,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1986",5.3,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1987",5.4,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1988",5.3,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1989",5.1,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1990",5,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1991",4.9,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1992",4.7,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1993",4.6,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1994",4.7,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1995",4.8,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1996",5,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1997",5.3,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1998",5.2,
"NOR","ALCOHOL","TOT","LT_CAP15","A","1999",5.5,
"NOR","ALCOHOL","TOT","LT_CAP15","A","2000",5.7,
"NOR","ALCOHOL","TOT","LT_CAP15","A","2001",5.5,
"NOR","ALCOHOL","TOT","LT_CAP15","A","2002",5.9,
"NOR","ALCOHOL","TOT","LT_CAP15","A","2003",6,
"NOR","ALCOHOL","TOT","LT_CAP15","A","2004",6.2,
"NOR","ALCOHOL","TOT","LT_CAP15","A","2005",6.4,
"NOR","ALCOHOL","TOT","LT_CAP15","A","2006",6.5,
"NOR","ALCOHOL","TOT","LT_CAP15","A","2007",6.6,
"NOR","ALCOHOL","TOT","LT_CAP15","A","2008",6.8,
"NOR","ALCOHOL","TOT","LT_CAP15","A","2009",6.7,
"NOR","ALCOHOL","TOT","LT_CAP15","A","2010",6.6,
"NOR","ALCOHOL","TOT","LT_CAP15","A","2011",6.4,
